Make,Model,Nickname,Car Gender,Buyer Gender,Buyer Age,Buzzword,Country,City,Dealer Latitude,Dealer Longitude,Color,New Car,Purchase Date,Sale Price,Discount,Resell Price,5-yr Depreciation,Top Speed,0-60 Time
Suzuki,Esteem,Archie,Male,Male,22,value-added,Ecuador,Esmeraldas,0.9681789,-79.6517202,Violet,TRUE,21/12/2013,16704.21,0.3397,49150.12,0.1,238,14
Volvo,XC70,Mitzi,Male,Female,29,Programmable,Poland,Odolanów,51.57429,17.67392,Teal,TRUE,03/04/2015,74417.91,0.6371,20850.23,0.17,204.3,11.9
Chevrolet,Malibu,Natal,Female,Male,33,Configurable,Brazil,Poços de Caldas,-21.7853787,-46.5619303,Teal,FALSE,09/09/2012,81303.14,0.1084,43688.24,0.19,139.6,12.2
Chevrolet,Prizm,Meredith,Female,Female,47,intranet,China,Nan’an,24.960385,118.386279,Aquamarine,FALSE,27/02/2005,46220.3,0.0436,41367,0.15,158.7,13.2
Audi,Cabriolet,Ellie,Female,Female,58,policy,China,Hezuo,35.000262,102.910493,Mauv,TRUE,01/12/2020,84024.17,0.2802,3071.06,0.05,247,11.8
Plymouth,Grand Voyager,Jean,Male,Female,71,Multi-lateral,Indonesia,Wolomoni,-8.7433,121.7445,Blue,FALSE,08/06/2019,16024.91,0.6859,29489.78,0.07,207.7,5.9
BMW,M5,Georgia,Female,Female,22,infrastructure,Syria,Al Qaryatayn,34.2307023,37.2383506,Yellow,FALSE,16/04/2017,47790.07,0.24,16106.97,0.16,132.1,11.4
Lincoln,Continental,Cammy,Female,Female,75,policy,Madagascar,Fenoarivo Atsinanana,-17.1023219,49.1221414,Goldenrod,TRUE,26/07/2015,45315.7,0.244,40144.47,0.06,171.2,4
Audi,200,Adair,Male,Male,64,intermediate,Japan,Ichihara,36.3213507,136.6477771,Mauv,TRUE,27/05/2008,74937.93,0.5825,9908.17,0.13,195.7,11.3
Chevrolet,Tracker,Merry,Female,Male,60,fault-tolerant,Kenya,Naivasha,-0.7171778,36.4310251,Mauv,FALSE,02/03/2010,75923.97,0.3226,20209.98,0.04,177,5.3
Acura,Legend,Jacqui,Male,Female,34,exuding,Malaysia,Melaka,2.2166992,102.2039671,Crimson,TRUE,26/10/2012,32402.07,0.5271,49245.72,0.11,204.2,8.6
Buick,LaCrosse,Friedrick,Male,Male,57,Adaptive,China,Jilong,28.852393,85.297534,Goldenrod,TRUE,03/12/2018,74566.75,0.1787,3056.33,0.21,161.8,10
Rolls-Royce,Phantom,Chaddie,Female,Male,56,time-frame,Philippines,Talabaan,14.6291868,121.0893745,Red,TRUE,17/05/2019,49814.27,0.1338,22918.44,0.03,212.6,8.8
Chrysler,Sebring,Lorenzo,Male,Male,69,static,China,Hecheng,27.578926,110.040315,Teal,FALSE,23/03/2018,13050,0.2691,27241.4,0.23,182.7,2.1
Lincoln,Town Car,Gifford,Male,Male,38,didactic,China,Fucheng,37.868872,116.144417,Purple,FALSE,07/08/2009,56205.37,0.191,44616.79,0.23,188.6,9
Volkswagen,GTI,Clyve,Female,Male,41,Right-sized,China,Xinglong,40.417358,117.500558,Blue,FALSE,27/06/2003,64608.26,0.4758,29415.42,0.14,172.1,9.9
Ford,Explorer Sport,Gunter,Female,Male,48,Mandatory,Poland,Domaniewice,52.0103249,19.8082463,Orange,TRUE,07/04/2017,80176.41,0.2659,11739.46,0.21,151.8,13.9
Jaguar,X-Type,Banky,Male,Male,25,leverage,Venezuela,Puerto La Cruz,10.2007985,-64.6334643,Khaki,FALSE,02/04/2008,43854.87,0.016,24845.77,0.03,211.1,5.7
Mitsubishi,Lancer,Blondell,Male,Female,70,contextually-based,United States,Savannah,42.6862558,-82.7625747,Fuscia,FALSE,22/01/2019,77749.43,0.2816,8010.26,0.08,154.3,3.6
Ford,Explorer Sport Trac,Tracy,Male,Female,63,Up-sized,China,Shaba Zhen,21.519181,111.463919,Pink,FALSE,01/01/2010,58650.48,0.6147,6202.31,0.08,133.4,10.9
Isuzu,VehiCROSS,Bartholomew,Female,Male,22,Assimilated,China,Guanshan,31.753884,118.565462,Green,FALSE,21/03/2002,52637.21,0.4861,39675.33,0.17,158.9,11.4
Pontiac,GTO,Dunn,Male,Male,58,attitude-oriented,Indonesia,Patapan,-6.7827104,108.5196028,Orange,FALSE,09/05/2020,39670.21,0.3418,27746.1,0.09,153.7,10.4
Chevrolet,Express 1500,Kirby,Male,Female,30,Organic,Canada,Langford,48.4474626,-123.4956337,Blue,TRUE,13/12/2002,22644.94,0.3476,35152.7,0.15,130.4,6.7
Mercedes-Benz,CLK-Class,Evaleen,Female,Female,50,Expanded,Thailand,Det Udom,14.8548457,105.0791228,Puce,FALSE,09/09/2015,21376.85,0.0837,13774.26,0.2,239.8,2.5
Dodge,Ram Wagon B250,Jaclyn,Male,Female,59,implementation,China,Shanguang,31.984497,118.713868,Aquamarine,FALSE,21/01/2009,31203.73,0.375,13610.09,0.22,121.7,8
Honda,Pilot,Charita,Male,Female,23,4th generation,Russia,Tonshayevo,57.73598,47.01265,Pink,FALSE,03/03/2020,61732.87,0.5005,14946.12,0.16,242.6,7.5
Chevrolet,Express 3500,Rudd,Female,Male,74,analyzer,Sierra Leone,Peyima,8.7550575,-11.044307,Violet,TRUE,29/03/2017,71807.77,0.1511,16758.1,0.17,132.5,8.1
Ford,Freestyle,Inesita,Male,Female,31,solution,Brazil,Pinheiro,-2.5101996,-45.1120424,Puce,FALSE,05/07/2009,32264.97,0.6535,16732.29,0.2,198.4,13.1
Mercedes-Benz,W201,Abigael,Female,Female,20,Ameliorated,France,L'Aigle,47.3599545,6.3904955,Turquoise,TRUE,02/04/2018,55645.32,0.1751,27803.5,0.16,246.3,6.7
Ford,Taurus,Clevey,Female,Male,37,approach,Canada,Moncton,46.1055153,-64.8115713,Maroon,TRUE,10/04/2019,99357.99,0.3325,4181.18,0.02,147,2.1
Porsche,Cayenne,Barbi,Female,Female,72,bi-directional,Nigeria,Oji River,6.2536784,7.2733783,Violet,TRUE,20/05/2015,19597.13,0.3598,17112.31,0.2,164.8,9
Maybach,57,Wake,Male,Male,48,Team-oriented,Peru,Lampa,-15.3612378,-70.3628516,Mauv,FALSE,17/12/2013,57011.78,0.1889,38198.81,0.16,176.2,9.5
GMC,Yukon Denali,Rachael,Female,Female,74,Reactive,China,Nanyang,32.990664,112.528308,Indigo,TRUE,05/08/2011,21533.2,0.2969,9359.25,0.03,175,2.7
Lexus,LS,Rhett,Male,Male,71,impactful,Brazil,Cachoeirinha,-6.0768719,-47.8032284,Maroon,FALSE,05/03/2015,19370.02,0.5116,26044.04,0.12,193.6,10.2
Holden,Monaro,Vally,Male,Female,51,Reverse-engineered,China,Wangcun,34.878483,113.277504,Mauv,FALSE,07/12/2013,64344.39,0.1518,12054.43,0.15,186.9,7.3
Pontiac,Firebird,Mareah,Female,Female,53,circuit,China,Zhangbagou,34.198019,108.879265,Purple,FALSE,15/10/2009,98217.07,0.4154,22548.51,0.03,140.4,7.5
Pontiac,Parisienne,Manolo,Male,Male,33,Devolved,Russia,Bira,49.0026196,132.4671327,Blue,FALSE,13/07/2011,76604.95,0.2608,26609.48,0.11,224.9,8
Mitsubishi,Lancer Evolution,Waylin,Female,Male,45,fault-tolerant,Brazil,Itaberaba,-12.5477492,-40.2271243,Mauv,FALSE,19/09/2012,19781.86,0.4309,14236.86,0.19,187.5,9.5
Mazda,Familia,Zonnya,Female,Female,36,local,Portugal,Amieirinha,39.7317899,-8.9338952,Orange,FALSE,05/10/2012,47882.96,0.627,3192.11,0.02,231.9,12.6
Audi,R8,Gery,Male,Male,29,eco-centric,Thailand,Khlong Toei,13.7192462,100.5583692,Fuscia,TRUE,29/11/2017,45176.87,0.4952,16438.1,0.25,214.9,8.4
GMC,3500 Club Coupe,Wittie,Female,Male,30,structure,Russia,Novaya Chigla,51.2221617,40.4794612,Teal,FALSE,17/12/2010,15848.38,0.2523,4025.02,0.07,181.1,8.4
Kia,Spectra5,Alleen,Female,Female,63,Business-focused,Belarus,Zhyrovichy,53.0131368,25.3425332,Blue,TRUE,27/10/2016,60853.77,0.0364,14623.37,0.12,165.7,2.7
GMC,2500,Rayna,Male,Female,75,initiative,United States,Denton,33.1837961,-97.1305536,Khaki,TRUE,23/01/2012,65207.04,0.0282,11501.24,0.23,155,11.2
Chevrolet,Corvette,Tadio,Male,Male,62,stable,China,Lianyi,35.104673,118.356414,Teal,FALSE,02/01/2010,20228.06,0.5826,3169.4,0.24,159.2,3.6
Buick,Skyhawk,Alwin,Female,Male,21,challenge,Indonesia,Sukomulyo,-7.1259703,112.4023244,Goldenrod,FALSE,20/03/2006,84497.75,0.4559,45742.47,0.19,205.6,11.2
Maybach,57,Ayn,Male,Female,39,Synchronised,Finland,Mouhijärvi,61.5095512,23.0108503,Maroon,FALSE,28/10/2004,80829.29,0.4268,45361.69,0.18,175.2,9.7
Dodge,Daytona,Byran,Male,Male,47,Monitored,Russia,Gur’yevsk,54.3880144,85.797215,Fuscia,TRUE,08/11/2003,65270.34,0.1351,20031.65,0.12,182.3,12.4
GMC,Jimmy,Bertina,Male,Female,26,Open-source,Chile,Chillán,-36.6062618,-72.1023351,Crimson,TRUE,21/04/2011,96895.51,0.0066,22411.04,0.06,206.5,5
BMW,X3,Teresa,Female,Female,23,systemic,Sweden,Gävle,60.684976,17.153166,Aquamarine,FALSE,26/07/2018,26125.21,0.1931,2032.28,0.24,235.8,10.2
Ford,Expedition,Bern,Male,Male,26,real-time,Portugal,Alvide,38.7204364,-9.425542,Maroon,TRUE,20/01/2011,10099.06,0.0856,23252.86,0.05,137.9,8.6
Lexus,GX,Elianore,Male,Female,31,next generation,Ethiopia,Turmi,4.9640933,36.4878241,Crimson,FALSE,25/12/2004,70575.52,0.4051,44828.93,0.1,158.5,3.2
Dodge,Ram 2500,Giorgia,Female,Female,47,contextually-based,France,Angoulême,45.638468,0.129895,Violet,TRUE,03/07/2011,15573.3,0.1822,9632.99,0.11,141.4,5.9
Mercury,Cougar,Kanya,Male,Female,49,leverage,Brazil,São Miguel do Iguaçu,-25.3849055,-54.3030016,Puce,FALSE,29/10/2016,13564.69,0.4952,18867.41,0.23,225.4,10.2
BMW,X3,Lulita,Female,Female,37,zero tolerance,Canada,Oka,45.4651444,-74.0798679,Teal,TRUE,24/09/2019,31106.75,0.3909,6618.64,0.02,246,7.9
Lincoln,MKS,Jenny,Female,Female,60,demand-driven,South Africa,Bronkhorstspruit,-25.6962731,28.7023068,Puce,FALSE,04/10/2014,34854.66,0.2423,39327.93,0.12,225.3,12.9
Mercedes-Benz,S-Class,Kai,Male,Female,44,dedicated,Syria,Jablah,35.368795,35.9206549,Yellow,TRUE,02/10/2020,10342.22,0.2281,11085.75,0.1,213.5,11.5
Lincoln,Navigator L,Marco,Female,Male,62,high-level,Tunisia,Banī Khaddāsh,33.25,10.2,Red,FALSE,28/07/2015,10817.03,0.3432,5897.63,0.13,246.5,14.7
Toyota,Camry,Bianca,Female,Female,63,didactic,Russia,Krasnolesnyy,51.8792137,39.5849504,Maroon,TRUE,17/08/2014,42228.05,0.0544,19132.28,0.16,203.1,8
Mercury,Milan,Massimo,Female,Male,54,secondary,Philippines,Angatel,15.8137804,120.3404633,Green,TRUE,18/12/2018,88560.57,0.1741,30746.34,0.1,185.3,7.2
Ford,Taurus,Frank,Male,Female,38,Expanded,Czech Republic,Chlumec nad Cidlinou,50.1544063,15.4602634,Goldenrod,TRUE,04/04/2010,57986.83,0.0384,14047.29,0.17,215.5,8
BMW,5 Series,Arvie,Female,Male,59,time-frame,Poland,Wieniawa,51.3613799,20.7949705,Violet,TRUE,08/02/2017,10402.5,0.2027,41302.51,0.14,170.8,3.4
Suzuki,SX4,Neilla,Female,Female,56,24-Jul,Pakistan,Shahkot,31.5707334,73.4895102,Maroon,TRUE,15/12/2008,27628.28,0.6112,29537.19,0.05,242.7,4.7
Mazda,626,Vivien,Male,Female,69,Focused,Haiti,Roche-à-Bateau,18.1817674,-74.0028364,Goldenrod,FALSE,25/06/2013,86185.72,0.0328,9059.21,0.24,236.1,6.4
Pontiac,Grand Prix,Veronike,Male,Female,47,homogeneous,Poland,Studzionka,49.9636769,18.7713574,Goldenrod,TRUE,11/10/2015,66212.57,0.1497,11922.13,0.12,202.4,5.3
GMC,1500 Club Coupe,Gizela,Female,Female,35,Universal,China,Wenquan,31.364042,108.520914,Crimson,TRUE,05/10/2005,52817.4,0.2188,41346.1,0.15,236.9,13.3
Buick,Enclave,Herman,Male,Male,59,Fundamental,Dominican Republic,Santo Domingo Oeste,18.4678653,-69.9791319,Red,TRUE,20/11/2011,44435.55,0.342,11208.6,0.05,189.2,10.2
Toyota,T100 Xtra,Mose,Female,Male,58,Distributed,Saudi Arabia,Şabyā,17.1547981,42.6268969,Goldenrod,FALSE,02/10/2020,41485.99,0.0611,24566.05,0.17,242.8,11.4
Chevrolet,G-Series 2500,Woodie,Female,Male,72,Reverse-engineered,Malaysia,Nusajaya,1.424768,103.6487041,Teal,FALSE,14/12/2009,32935.14,0.054,40831.05,0.2,226.8,3.4
Saturn,S-Series,Field,Male,Male,21,Re-contextualized,Poland,Olszanica,49.4715988,22.4496086,Aquamarine,TRUE,22/11/2012,42738.32,0.2608,25105.54,0.15,207.1,3.3
Ford,Crown Victoria,Madlin,Female,Female,33,success,France,Bastia,42.930418,1.7243511,Violet,TRUE,07/01/2005,27858.82,0.2679,5034.9,0.15,149,14.7
Pontiac,Firebird,Aldwin,Female,Male,27,empowering,Portugal,Mira,40.425421,-8.7370509,Maroon,FALSE,07/05/2015,35030.65,0.6697,34625.78,0.19,120.3,6.5
Isuzu,Trooper,Gayle,Female,Male,28,approach,Colombia,La Mesa,4.632147,-74.463014,Turquoise,FALSE,23/11/2017,17127.02,0.0798,9958.46,0.21,212.2,3.8
Mitsubishi,Diamante,Amalea,Female,Female,54,paradigm,United States,New York City,40.7525629,-73.976024,Orange,TRUE,16/09/2011,11201.71,0.039,19140.08,0.18,248.2,9.1
Chevrolet,Camaro,Veda,Female,Female,72,Inverse,Bulgaria,Satovcha,41.5565343,24.0428542,Violet,TRUE,09/06/2020,97291.83,0.5169,42896.66,0.13,135.8,5.3
Buick,Regal,Fabio,Female,Male,39,zero tolerance,Moldova,Ialoveni,46.9656528,28.7657722,Red,FALSE,24/01/2011,59769.14,0.21,43625.42,0.2,154.1,13.6
Toyota,T100 Xtra,Johnath,Female,Female,64,utilisation,Sweden,Trelleborg,55.4024162,13.2348803,Teal,FALSE,02/10/2004,62921.56,0.3378,44940.78,0.24,238.9,3.2
Mercury,Grand Marquis,Barbaraanne,Female,Female,68,moratorium,Uganda,Namasuba,0.2826569,32.5662219,Pink,TRUE,08/02/2011,37868.5,0.6947,44410.42,0.18,191.2,14.5
Suzuki,Swift,Ardyce,Male,Female,37,structure,Philippines,San Remigio,11.0068891,123.9185105,Fuscia,TRUE,30/08/2006,87281.67,0.5844,2402.25,0.05,247.4,9.5
Hyundai,Tucson,Maxie,Male,Female,30,Decentralized,Croatia,Njivice,45.159309,14.5440221,Crimson,FALSE,11/01/2004,27229.84,0.3318,15139.66,0.04,147.9,2.4
Acura,Legend,Kinnie,Female,Male,72,Mandatory,Russia,Urkarakh,42.1608572,47.6332811,Blue,TRUE,13/07/2004,72489.91,0.5311,34502.46,0.23,123.3,13.4
Nissan,NV3500,Kathrine,Female,Female,55,installation,New Zealand,Wiri,-36.999012,174.876524,Green,TRUE,07/10/2012,62442.81,0.2823,32135.94,0.17,206,12.8
Buick,Regal,Harry,Male,Male,25,non-volatile,China,Xinminxiang,28.932316,115.565454,Mauv,FALSE,28/12/2004,26852.03,0.5876,14979.76,0.23,214.4,9.5
BMW,7 Series,Torey,Female,Female,52,hardware,Poland,Bolesławiec,51.1981241,18.191303,Maroon,FALSE,30/08/2003,45865.82,0.4211,7332.75,0.22,189.9,3.9
Nissan,JUKE,Shaun,Female,Male,58,workforce,Indonesia,Ciganaria,-7.5605,108.2573,Indigo,FALSE,28/12/2019,86567.65,0.5492,35480.34,0.24,147.9,9.5
Dodge,Ram Van 2500,Jenelle,Female,Female,64,didactic,Philippines,Buluangan,10.7179292,122.3066411,Violet,FALSE,03/03/2005,49447.54,0.583,23789.08,0.22,123.3,13.2
Mercury,Sable,Cordell,Female,Male,56,superstructure,Argentina,Camilo Aldao,-32.9817511,-60.6944851,Fuscia,TRUE,05/04/2014,13687.75,0.2921,26336.14,0.2,234.4,11.5
Acura,MDX,Enrica,Male,Female,73,Organic,China,Puqian,20.023731,110.580002,Turquoise,FALSE,23/08/2016,97865.83,0.0912,47909.87,0.25,163.5,14.8
Volkswagen,Jetta,Marvin,Male,Male,51,paradigm,France,Charenton-le-Pont,48.8171378,2.4196694,Orange,TRUE,28/09/2015,23466.56,0.0113,34748.31,0.24,162.1,13.1
Oldsmobile,98,Whitney,Female,Male,35,focus group,Brazil,Bom Jesus da Lapa,-13.2513786,-43.4112394,Purple,TRUE,25/05/2012,50085.4,0.1586,34261.33,0.12,184.3,9.9
Porsche,Boxster,Aurelia,Female,Female,43,Reactive,Gabon,Oyem,1.5991751,11.5759672,Yellow,FALSE,15/09/2008,70683.13,0.6988,43168.8,0.13,231,5.5
Pontiac,Bonneville,Danny,Male,Female,69,regional,Brazil,Lapa,-25.7691769,-49.718244,Turquoise,TRUE,27/10/2016,75544.02,0.3788,37784.08,0.14,235.7,11.4
Mercury,Montego,Devondra,Female,Female,75,flexibility,Afghanistan,Ḩājī Khēl,33.0517157,68.0149609,Teal,TRUE,28/02/2011,73530.93,0.6368,38175.41,0.11,156.5,11.3
Volkswagen,Passat,Evanne,Female,Female,39,clear-thinking,Ukraine,Verbivka,49.4931107,36.8206064,Orange,FALSE,06/06/2003,87245.39,0.2881,10385.53,0.23,196.9,13.2
Honda,Accord,Audry,Female,Female,54,conglomeration,Sweden,Hova,58.8578776,14.2134536,Indigo,FALSE,07/01/2008,32852.71,0.6975,17658.42,0.03,126,3.3
Kia,Spectra,Kevyn,Male,Female,73,Horizontal,Albania,Aranitas,40.5974058,19.8082799,Goldenrod,FALSE,11/02/2010,62561.17,0.4199,30439.1,0.04,133.4,4.3
Pontiac,Firebird,Jolee,Female,Female,50,eco-centric,United States,Charleston,38.36,-81.65,Mauv,FALSE,26/01/2008,24432.15,0.0999,6379.54,0.11,145.1,4.6
Infiniti,Q,Carrissa,Male,Female,66,Fundamental,China,Shuanghe,44.840524,82.353656,Indigo,FALSE,11/06/2003,49657.07,0.5553,8446.67,0.14,124.9,3.2
Subaru,XT,Billye,Male,Female,68,exuding,Argentina,Pocito,-34.4584447,-58.5845016,Green,FALSE,09/09/2009,78902.39,0.1648,23197.29,0.17,173.2,12.3
Lexus,GS,Nichols,Male,Male,67,application,China,Taotang,23.3362272,112.7222244,Indigo,FALSE,12/10/2005,81598.03,0.1894,2997.41,0.08,248.5,3.4
Chevrolet,Suburban 2500,Derril,Male,Male,70,directional,Czech Republic,Jakartovice,49.9114346,17.6628187,Puce,TRUE,30/08/2010,61169.86,0.3831,48470.3,0.12,164.9,8.9
Saturn,L-Series,Christie,Female,Female,57,Reverse-engineered,Russia,Novyye Kuz’minki,55.7,37.75,Crimson,TRUE,21/09/2005,84706.98,0.4758,44547.99,0.13,230.4,8.8
Nissan,Rogue,Laureen,Female,Female,57,asynchronous,Uganda,Masindi,1.6873134,31.7138458,Khaki,TRUE,01/11/2009,76240.93,0.3914,46940.46,0.17,133.8,4.7
Jaguar,XK,Charlena,Female,Female,62,Extended,Chad,Béré,9.316446,16.1610343,Crimson,TRUE,17/03/2004,16653.1,0.2803,43715.34,0.02,134.8,13.3
Infiniti,G,Tristan,Female,Male,36,Persistent,Philippines,Manalad,10.0037408,122.7778598,Purple,FALSE,03/12/2016,63261.19,0.5039,47867.69,0.1,135.5,13.1
Ford,Escort,Agnes,Female,Female,58,secured line,Indonesia,Panimbang,-6.5322356,105.652983,Teal,FALSE,07/10/2020,15025.11,0.354,42268.13,0.14,220.9,10.8
Chevrolet,Traverse,Crichton,Female,Male,38,Synergistic,France,Mayenne,47.854132,-0.607106,Teal,FALSE,24/10/2018,58237.73,0.5989,2150.28,0.13,245.9,14.9
Chevrolet,Camaro,Carola,Female,Female,45,24-Jul,Indonesia,Dinititi,-10.5125,121.8513,Aquamarine,TRUE,03/07/2014,54733.34,0.5913,17923.14,0.12,194.8,9
Lincoln,Mark VII,Alexis,Male,Male,41,Synchronised,Greece,Rizómata,40.3515428,22.2116432,Pink,FALSE,28/08/2010,39322.78,0.2983,4917.33,0.16,207.5,6
Mercedes-Benz,Sprinter 3500,Berkie,Female,Male,21,attitude,Indonesia,Gesing,-8.3004413,115.0881146,Orange,FALSE,30/05/2005,61450.64,0.421,7862.62,0.15,232.9,9.8
Nissan,Stanza,Kelsy,Male,Female,61,Fully-configurable,China,Jiwei,31.848137,117.284858,Crimson,FALSE,17/04/2005,72038.36,0.4825,36644.91,0.22,238.2,2
Volvo,960,Horatia,Female,Female,30,open architecture,Japan,Hanamaki,40.6195225,140.6519871,Crimson,TRUE,28/06/2006,31797.54,0.0521,36019.21,0.23,141.5,14.9
Volkswagen,Golf,Renault,Female,Male,44,web-enabled,Bangladesh,Netrakona,24.8500604,90.6387949,Puce,TRUE,22/12/2010,53718.03,0.6809,11551.41,0.22,224.3,4.4
Hummer,H1,Homerus,Male,Male,29,implementation,China,Huoxian,35.429135,104.030413,Blue,FALSE,02/11/2006,44825.88,0.1142,29157.55,0.06,170.8,2.8
Chevrolet,TrailBlazer,Robinet,Male,Male,29,full-range,Indonesia,Wunat,-8.5262,120.2214,Goldenrod,TRUE,16/04/2015,61782.43,0.0701,12167.02,0.03,227.8,11.8
Land Rover,Range Rover,Ulick,Female,Male,35,benchmark,Philippines,Batad,11.425041,123.1090142,Violet,TRUE,23/06/2012,50390.53,0.6756,38741.79,0.1,203.4,11.5
Lincoln,Town Car,Feodor,Female,Male,59,analyzer,China,Changxingbao,28.30993,109.202036,Indigo,TRUE,26/10/2011,36343.52,0.3971,16322.13,0.17,125.3,4.7
Rolls-Royce,Phantom,Dasya,Female,Female,66,encryption,Ukraine,Kochetok,49.8686994,36.7138937,Indigo,FALSE,12/04/2014,23214.85,0.1217,9504.64,0.17,165,14
Audi,A5,Toiboid,Female,Male,44,Down-sized,Croatia,Pag,44.4369429,15.076898,Teal,TRUE,12/10/2009,46709.42,0.0677,26953.28,0.03,190,12.9
Mercedes-Benz,SL-Class,Dill,Female,Male,40,Organic,Indonesia,Rancabugel,-6.4092325,106.0375673,Maroon,TRUE,07/12/2017,18530.17,0.3892,22951.35,0.19,224.3,12.5
Toyota,Sequoia,Gretta,Male,Female,31,actuating,Russia,Velikiy Ustyug,60.7099757,46.4179523,Aquamarine,FALSE,27/12/2014,63408.92,0.6363,44171.04,0.08,141.9,8
Ford,Mustang,Ricca,Male,Female,69,Vision-oriented,Russia,Diveyevo,55.0375016,43.2464427,Khaki,TRUE,10/08/2007,15664.73,0.3129,37701.75,0.24,175.2,3.6
Mitsubishi,Outlander,Carey,Female,Male,52,toolset,Portugal,Toutosa,41.2212595,-8.1439987,Red,FALSE,04/04/2010,42263.78,0.2586,33826.55,0.05,172.3,2.2
Maybach,62,Padget,Male,Male,62,exuding,France,Issoire,45.5436558,3.2448508,Indigo,TRUE,31/08/2010,28635.7,0.0823,27229.61,0.07,220.9,4.2
Volkswagen,Corrado,Jere,Female,Male,74,Right-sized,South Africa,Modderfontein,-26.0880026,28.1444516,Khaki,FALSE,24/06/2002,23630.4,0.3244,34475.1,0.1,128.2,9.8
Lotus,Esprit,Blinny,Male,Female,23,disintermediate,United States,Burbank,34.1615135,-118.3403506,Turquoise,FALSE,07/11/2013,28719.97,0.6622,15385.91,0.07,174.8,2.6
Nissan,200SX,Chevalier,Male,Male,35,extranet,Russia,Nagornyy,55.658365,37.615691,Indigo,FALSE,14/03/2016,48916.82,0.1455,24382.12,0.24,120,5
Porsche,944,Riki,Male,Female,66,monitoring,China,Pendiqing,39.94191,112.00383,Orange,TRUE,02/11/2002,29526.18,0.4387,33041.56,0.05,222.5,4.5
Volkswagen,New Beetle,Weber,Female,Male,54,matrices,Madagascar,Ambovombe,-25.1720132,46.0897124,Purple,TRUE,07/10/2016,17545.09,0.3851,37648.07,0.14,123.9,3.9
Mercury,Milan,Jerrylee,Female,Female,47,Reactive,Indonesia,Krikil,-7.0648163,110.0434773,Khaki,FALSE,29/03/2002,79100.72,0.5219,13309.96,0.05,169.3,8.6
Ford,F250,Aurelie,Female,Female,68,Synergized,Brazil,Esplanada,-11.7956851,-37.9447996,Puce,TRUE,08/01/2006,25300.36,0.4009,8980.4,0.2,234.6,11.2
Chrysler,Town & Country,Velma,Male,Female,59,hub,Russia,Orlovskiy,51.0692,114.7465,Pink,FALSE,04/03/2009,20081.97,0.6037,19727.63,0.12,166.4,9.8
Subaru,Outback,Camilla,Male,Female,28,Fundamental,Thailand,Kaset Sombun,16.2426241,101.9348069,Violet,TRUE,17/07/2005,25483.85,0.0016,31384.86,0.07,165,8.6
Ford,Aerostar,Josiah,Female,Male,56,bandwidth-monitored,Japan,Shingū,33.6571965,135.9491482,Maroon,TRUE,04/11/2002,68905.38,0.6583,6946.48,0.25,222.9,6.2
Mitsubishi,Mirage,Roarke,Male,Male,39,Graphic Interface,France,Remiremont,48.0515029,6.535628,Teal,FALSE,12/08/2008,92252.26,0.2074,25178.2,0.07,182.3,9.2
Chevrolet,Monza,West,Male,Male,52,responsive,Brazil,Marco,-3.1865586,-40.2475694,Maroon,TRUE,11/08/2017,47741.34,0.3161,36765.48,0.19,126.9,3.2
Dodge,Dakota,Cthrine,Female,Female,34,Vision-oriented,Greece,Rizári,40.7843506,22.0874496,Red,TRUE,25/05/2005,12680.24,0.3758,43724.83,0.07,204.9,8.2
Lexus,GX,Rhett,Male,Male,36,complexity,United States,Shreveport,32.2392184,-93.5205641,Aquamarine,FALSE,11/11/2015,43610.28,0.3442,19575.91,0.22,141.5,9.3
Ford,Econoline E250,Mallory,Female,Male,47,middleware,Honduras,Puerto Alto,15.5847347,-86.3503495,Violet,FALSE,14/09/2003,94026.57,0.4882,44139.56,0.06,226.3,3.2
Kia,Forte,Avram,Female,Male,22,help-desk,France,Saint-Quentin,45.311057,5.5463235,Orange,TRUE,21/09/2014,58376.96,0.4769,2303.26,0.18,150.9,8
Saab,09-Mar,Addison,Female,Male,70,system engine,Russia,Krasnogorskoye,57.7046513,52.4917523,Khaki,FALSE,09/04/2012,21618.69,0.5919,3177.37,0.25,147.8,12
Volkswagen,Golf,Jessi,Female,Female,63,Visionary,Russia,Kurlovo,55.4563422,40.6134152,Teal,TRUE,22/10/2011,51800.98,0.6662,15079.69,0.25,216.6,5.7
Ford,Mustang,Janene,Female,Female,59,emulation,Brazil,Cachoeira,-12.6010371,-38.965934,Purple,TRUE,15/07/2008,49656.51,0.6783,18008.53,0.08,243.1,7.2
Subaru,XT,Remy,Female,Female,48,local area network,Serbia,Jagodina,43.9777294,21.2572719,Orange,TRUE,25/08/2010,87106.17,0.0112,20729.68,0.14,167,11.7
Chevrolet,Malibu,Marietta,Female,Male,20,stable,Indonesia,Tuwa,-1.325763,119.9856157,Yellow,TRUE,17/10/2019,86395.26,0.5561,4586.42,0.12,166.9,10.4
Chevrolet,Silverado 3500,Mitchel,Female,Male,74,Secured,Brazil,Lagoa Seca,-7.1580805,-35.8549426,Green,FALSE,09/02/2011,19855.94,0.3968,6615.66,0.05,181.6,5.1
Jaguar,XK Series,Tracie,Female,Male,56,value-added,United States,Oakland,37.74,-122.19,Mauv,FALSE,23/02/2015,24361.17,0.6002,23531.59,0.11,158.9,8
